t_100,V_in_100,I_out_100,t_200,V_in_200,I_out_200,t_400,V_in_400,I_out_400,t_800,V_in_800,I_out_800,t_1600,V_in_1600,I_out_1600,t_3200,V_in_3200,I_out_3200,t_6400,V_in_6400,I_out_6400,t_12800,V_in_12800,I_out_12800,t_25600,V_in_25600,I_out_25600,t_51200,V_in_51200,I_out_51200,t_102400,V_in_102400,I_out_102400,t_204800,V_in_204800,I_out_204800,t_409600,V_in_409600,I_out_409600,t_819200,V_in_819200,I_out_819200,t_1638400,V_in_1638400,I_out_1638400,t_3276800,V_in_3276800,I_out_3276800,t_6553600,V_in_6553600,I_out_6553600
1.349999999999999985e-02,1.334878040718663561e+00,5.657833869671934931e-07,6.749999999999999924e-03,1.334878040718663561e+00,1.039600914789770448e-06,3.374999999999999962e-03,1.334878040718663561e+00,1.694443060074943100e-06,1.687499999999999981e-03,1.334878040718663561e+00,1.873794443678916411e-06,8.437499999999999905e-04,1.334878040718663561e+00,-6.332086217060949936e-07,4.218749999999999952e-04,1.334878040718663561e+00,-6.598637515788563584e-06,2.109374999999999976e-04,1.334878040718663561e+00,-1.177931984986709697e-05,1.054687499999999988e-04,1.334878040718663561e+00,-1.445262044467830860e-05,5.273437499999999940e-05,1.334878040718663561e+00,-1.564935310875262115e-05,2.636718749999999970e-05,1.334878040718663561e+00,-1.619047476641595541e-05,1.318359374999999985e-05,1.334878040718663561e+00,-1.644424046164571286e-05,6.591796874999999925e-06,1.334878040718663561e+00,-1.656664815761482650e-05,3.295898437499999963e-06,1.334878040718663561e+00,-1.662670123504212286e-05,1.647949218749999981e-06,1.334878040718663561e+00,-1.665643625542751892e-05,8.239746093749999907e-07,1.334878040718663561e+00,-1.667123041892999618e-05,4.119873046874999953e-07,1.334878040718663561e+00,-1.667860910632436075e-05,2.059936523437499977e-07,1.334878040718663561e+00,-1.668229384426610942e-05
1.360000000000000098e-02,1.271346850580051147e+00,6.191168709375457524e-07,6.800000000000000488e-03,1.271346850580051147e+00,1.149440278088553646e-06,3.400000000000000244e-03,1.271346850580051147e+00,1.923148260218503584e-06,1.700000000000000122e-03,1.271346850580051147e+00,2.338723075908606000e-06,8.500000000000000611e-04,1.271346850580051147e+00,1.786916668994876089e-07,4.250000000000000305e-04,1.271346850580051147e+00,-5.566812983724427454e-06,2.125000000000000153e-04,1.271346850580051147e+00,-1.076494864316107560e-05,1.062500000000000076e-04,1.271346850580051147e+00,-1.352184155979951139e-05,5.312500000000000382e-05,1.271346850580051147e+00,-1.478089618027778141e-05,2.656250000000000191e-05,1.271346850580051147e+00,-1.535781112386370209e-05,1.328125000000000095e-05,1.271346850580051147e+00,-1.563051726334029225e-05,6.640625000000000477e-06,1.271346850580051147e+00,-1.576263891833772348e-05,3.320312500000000239e-06,1.271346850580051147e+00,-1.582760759395316342e-05,1.660156250000000119e-06,1.271346850580051147e+00,-1.585981476914688723e-05,8.300781250000000596e-07,1.271346850580051147e+00,-1.587584856104314106e-05,4.150390625000000298e-07,1.271346850580051147e+00,-1.588384794560462486e-05,2.075195312500000149e-07,1.271346850580051147e+00,-1.588784325227319305e-05
1.370000000000000037e-02,1.202798235245330138e+00,6.700069834658979425e-07,6.850000000000000186e-03,1.202798235245330138e+00,1.254743325739026892e-06,3.425000000000000093e-03,1.202798235245330138e+00,2.144263672781835012e-06,1.712500000000000046e-03,1.202798235245330138e+00,2.794421836618598638e-06,8.562500000000000232e-04,1.202798235245330138e+00,9.898867411322291639e-07,4.281250000000000116e-04,1.202798235245330138e+00,-4.513018784048527561e-06,2.140625000000000058e-04,1.202798235245330138e+00,-9.708093102197784763e-06,1.070312500000000029e-04,1.202798235245330138e+00,-1.253769814382602820e-05,5.351562500000000145e-05,1.202798235245330138e+00,-1.385410580732856963e-05,2.675781250000000073e-05,1.202798235245330138e+00,-1.446453721712210824e-05,1.337890625000000036e-05,1.202798235245330138e+00,-1.475510755430060316e-05,6.689453125000000182e-06,1.202798235245330138e+00,-1.489642174451471090e-05,3.344726562500000091e-06,1.202798235245330138e+00,-1.496604961663701529e-05,1.672363281250000045e-06,1.202798235245330138e+00,-1.500060183963262816e-05,8.361816406250000227e-07,1.202798235245330138e+00,-1.501781198187119093e-05,4.180908203125000114e-07,1.202798235245330138e+00,-1.502640049368349949e-05,2.090454101562500057e-07,1.202798235245330138e+00,-1.503069060142875033e-05
1.380000000000000150e-02,1.129502724782335710e+00,7.182528845275874370e-07,6.900000000000000751e-03,1.129502724782335710e+00,1.355094474720512718e-06,3.450000000000000375e-03,1.129502724782335710e+00,2.356916656249597850e-06,1.725000000000000188e-03,1.129502724782335710e+00,3.239092290989382999e-06,8.625000000000000938e-04,1.129502724782335710e+00,1.797175184634002364e-06,4.312500000000000469e-04,1.129502724782335710e+00,-3.441413761034088458e-06,2.156250000000000235e-04,1.129502724782335710e+00,-8.612924152965912851e-06,1.078125000000000117e-04,1.129502724782335710e+00,-1.150407416120824165e-05,5.390625000000000587e-05,1.129502724782335710e+00,-1.287263960809666499e-05,2.695312500000000293e-05,1.129502724782335710e+00,-1.351417839020295237e-05,1.347656250000000147e-05,1.129502724782335710e+00,-1.382146617671146601e-05,6.738281250000000733e-06,1.129502724782335710e+00,-1.397141519959379418e-05,3.369140625000000367e-06,1.129502724782335710e+00,-1.404542747882164161e-05,1.684570312500000183e-06,1.129502724782335710e+00,-1.408218838778039173e-05,8.422851562500000916e-07,1.129502724782335710e+00,-1.410050695979241062e-05,4.211425781250000458e-07,1.129502724782335710e+00,-1.410965070392313906e-05,2.105712890625000229e-07,1.129502724782335710e+00,-1.411421868164976639e-05
1.390000000000000090e-02,1.051749583085337836e+00,7.636641695925750707e-07,6.950000000000000448e-03,1.051749583085337836e+00,1.450097684894051281e-06,3.475000000000000224e-03,1.051749583085337836e+00,2.560267966447933385e-06,1.737500000000000112e-03,1.051749583085337836e+00,3.670979527888126372e-06,8.687500000000000560e-04,1.051749583085337836e+00,2.597370998733244597e-06,4.343750000000000280e-04,1.051749583085337836e+00,-2.356227050137272346e-06,2.171875000000000140e-04,1.051749583085337836e+00,-7.483763926973068102e-06,1.085937500000000070e-04,1.051749583085337836e+00,-1.042504885358774621e-05,5.429687500000000350e-05,1.051749583085337836e+00,-1.184037098128126644e-05,2.714843750000000175e-05,1.051749583085337836e+00,-1.251048527521851498e-05,1.357421875000000088e-05,1.051749583085337836e+00,-1.283327778655013616e-05,6.787109375000000438e-06,1.051749583085337836e+00,-1.299126986181255814e-05,3.393554687500000219e-06,1.051749583085337836e+00,-1.306937445549282743e-05,1.696777343750000109e-06,1.051749583085337836e+00,-1.310819897190151823e-05,8.483886718750000547e-07,1.051749583085337836e+00,-1.312755367865222235e-05,4.241943359375000274e-07,1.051749583085337836e+00,-1.313721656892066737e-05,2.120971679687500137e-07,1.051749583085337836e+00,-1.314204438890749267e-05
1.400000000000000029e-02,9.698456662825809538e-01,8.060616210651535726e-07,7.000000000000000146e-03,9.698456662825809538e-01,1.539378021991928553e-06,3.500000000000000073e-03,9.698456662825809538e-01,2.753515068657871437e-06,1.750000000000000036e-03,9.698456662825809538e-01,4.088379085701312729e-06,8.750000000000000182e-04,9.698456662825809538e-01,3.387316176126422604e-06,4.375000000000000091e-04,9.698456662825809538e-01,-1.261741387531309698e-06,2.187500000000000046e-04,9.698456662825809538e-01,-6.325068703766978472e-06,1.093750000000000023e-04,9.698456662825809538e-01,-9.304880640893925243e-06,5.468750000000000114e-05,9.698456662825809538e-01,-1.076137381955370544e-05,2.734375000000000057e-05,9.698456662825809538e-01,-1.145741899034984859e-05,1.367187500000000028e-05,9.698456662825809538e-01,-1.179444231193221731e-05,6.835937500000000142e-06,9.698456662825809538e-01,-1.195985391703338671e-05,3.417968750000000071e-06,9.698456662825809538e-01,-1.204174258201741916e-05,1.708984375000000036e-06,9.698456662825809538e-01,-1.208247748324701820e-05,8.544921875000000178e-07,9.698456662825809538e-01,-1.210279194055118590e-05,4.272460937500000089e-07,9.698456662825809538e-01,-1.211293584194401525e-05,2.136230468750000044e-07,9.698456662825809538e-01,-1.211800445099117054e-05
1.410000000000000142e-02,8.841142117153427682e-01,8.452779155739147071e-07,7.050000000000000711e-03,8.841142117153427682e-01,1.622583137311927148e-06,3.525000000000000355e-03,8.841142117153427682e-01,2.935895304853197690e-06,1.762500000000000178e-03,8.841142117153427682e-01,4.489643679065983779e-06,8.812500000000000888e-04,8.841142117153427682e-01,4.163893164090010208e-06,4.406250000000000444e-04,8.841142117153427682e-01,-1.622762081035382140e-07,2.203125000000000222e-04,8.841142117153427682e-01,-5.141411324036111997e-06,1.101562500000000111e-04,8.841142117153427682e-01,-8.147990315306064639e-06,5.507812500000000555e-05,8.841142117153427682e-01,-9.639906431764376035e-06,2.753906250000000278e-05,8.841142117153427682e-01,-1.035913550712307029e-05,1.376953125000000139e-05,8.841142117153427682e-01,-1.070905956187721510e-05,6.884765625000000694e-06,8.841142117153427682e-01,-1.088123789278116928e-05,3.442382812500000347e-06,8.841142117153427682e-01,-1.096658745191964703e-05,1.721191406250000173e-06,8.841142117153427682e-01,-1.100907197592500726e-05,8.605957031250000867e-07,8.841142117153427682e-01,-1.103026601190045418e-05,4.302978515625000434e-07,8.841142117153427682e-01,-1.104085089107317293e-05,2.151489257812500217e-07,8.841142117153427682e-01,-1.104614028569638001e-05
1.420000000000000082e-02,7.948935622678290347e-01,8.811582843206509985e-07,7.100000000000000408e-03,7.948935622678290347e-01,1.699384658276676771e-06,3.550000000000000204e-03,7.948935622678290347e-01,3.106688903563244218e-06,1.775000000000000102e-03,7.948935622678290347e-01,4.873189699952460806e-06,8.875000000000000510e-04,7.948935622678290347e-01,4.924037168036749301e-06,4.437500000000000255e-04,7.948935622678290347e-01,9.378294013806394262e-07,2.218750000000000128e-04,7.948935622678290347e-01,-3.937463142696712039e-06,1.109375000000000064e-04,7.948935622678290347e-01,-6.958943594406413969e-06,5.546875000000000319e-05,7.948935622678290347e-01,-8.480394737343232165e-06,2.773437500000000159e-05,7.948935622678290347e-01,-9.219969248688548072e-06,1.386718750000000080e-05,7.948935622678290347e-01,-9.581413046235447595e-06,6.933593750000000398e-06,7.948935622678290347e-01,-9.759678593730906085e-06,3.466796875000000199e-06,7.948935622678290347e-01,-9.848152211306412869e-06,1.733398437500000100e-06,7.948935622678290347e-01,-9.892218691080616424e-06,8.666992187500000498e-07,7.948935622678290347e-01,-9.914208662549980357e-06,4.333496093750000249e-07,7.948935622678290347e-01,-9.925192745820268092e-06,2.166748046875000125e-07,7.948935622678290347e-01,-9.930682051195440847e-06
1.430000000000000021e-02,7.025358310823719421e-01,9.135611238821005678e-07,7.150000000000000105e-03,7.025358310823719421e-01,1.769479484370206835e-06,3.575000000000000053e-03,7.025358310823719421e-01,3.265221820482074452e-06,1.787500000000000026e-03,7.025358310823719421e-01,5.237503467441816003e-06,8.937500000000000132e-04,7.025358310823719421e-01,5.664748246859825734e-06,4.468750000000000066e-04,7.025358310823719421e-01,2.034233826671034781e-06,2.234375000000000033e-04,7.025358310823719421e-01,-2.717975593188922590e-06,1.117187500000000016e-04,7.025358310823719421e-01,-5.742433102378589290e-06,5.585937500000000082e-05,7.025358310823719421e-01,-7.287414799217655170e-06,2.792968750000000041e-05,7.025358310823719421e-01,-8.044415983832764325e-06,1.396484375000000021e-05,7.025358310823719421e-01,-8.415953070631461994e-06,6.982421875000000103e-06,7.025358310823719421e-01,-8.599602302044244650e-06,3.491210937500000051e-06,7.025358310823719421e-01,-8.690850813107959711e-06,1.745605468750000026e-06,7.025358310823719421e-01,-8.736325338387400591e-06,8.728027343750000129e-07,7.025358310823719421e-01,-8.759024460979552646e-06,4.364013671875000064e-07,7.025358310823719421e-01,-8.770364399188892637e-06,2.182006835937500032e-07,7.025358310823719421e-01,-8.776031951535540697e-06
1.440000000000000134e-02,6.074055119297185890e-01,9.423585550539661384e-07,7.200000000000000670e-03,6.074055119297185890e-01,1.832590983337212121e-06,3.600000000000000335e-03,6.074055119297185890e-01,3.410868398613424392e-06,1.800000000000000168e-03,6.074055119297185890e-01,5.581147201532926273e-06,9.000000000000000838e-04,6.074055119297185890e-01,6.383103152329889185e-06,4.500000000000000419e-04,6.074055119297185890e-01,3.122610060400655518e-06,2.250000000000000209e-04,6.074055119297185890e-01,-1.487761435739680991e-06,1.125000000000000105e-04,6.074055119297185890e-01,-4.503259850363744307e-06,5.625000000000000524e-05,6.074055119297185890e-01,-6.065674764182630198e-06,2.812500000000000262e-05,6.074055119297185890e-01,-6.837115084232803004e-06,1.406250000000000131e-05,6.074055119297185890e-01,-7.217279173140856566e-06,7.031250000000000655e-06,6.074055119297185890e-01,-7.405587308855929332e-06,3.515625000000000327e-06,6.074055119297185890e-01,-7.499250597222162948e-06,1.757812500000000164e-06,6.074055119297185890e-01,-7.545953700830895716e-06,8.789062500000000818e-07,6.074055119297185890e-01,-7.569272391479208897e-06,4.394531250000000409e-07,6.074055119297185890e-01,-7.580923431072211778e-06,2.197265625000000205e-07,6.074055119297185890e-01,-7.586746863150483013e-06
1.450000000000000074e-02,5.098780407186610519e-01,9.674369275317055129e-07,7.250000000000000368e-03,5.098780407186610519e-01,1.888470082924166416e-06,3.625000000000000184e-03,5.098780407186610519e-01,3.543053837452992533e-06,1.812500000000000092e-03,5.098780407186610519e-01,5.902764697403202713e-06,9.062500000000000460e-04,5.098780407186610519e-01,7.076266865820146313e-06,4.531250000000000230e-04,5.098780407186610519e-01,4.198662778806712912e-06,2.265625000000000115e-04,5.098780407186610519e-01,-2.516757635971213525e-07,1.132812500000000057e-04,5.098780407186610519e-01,-3.246314289063240119e-06,5.664062500000000287e-05,5.098780407186610519e-01,-4.819996281996580820e-06,2.832031250000000144e-05,5.098780407186610519e-01,-5.602831214976135063e-06,1.416015625000000072e-05,5.098780407186610519e-01,-5.990121972015075618e-06,7.080078125000000359e-06,5.098780407186610519e-01,-6.182345845850573807e-06,3.540039062500000180e-06,5.098780407186610519e-01,-6.278054265310833654e-06,1.770019531250000090e-06,5.098780407186610519e-01,-6.325801631435533488e-06,8.850097656250000449e-07,5.098780407186610519e-01,-6.349647861921314375e-06,4.425048828125000224e-07,5.098780407186610519e-01,-6.361564021567561240e-06,2.212524414062500112e-07,5.098780407186610519e-01,-6.367520350951515246e-06
1.460000000000000013e-02,4.103383138220115245e-01,9.886972684363661703e-07,7.300000000000000065e-03,4.103383138220115245e-01,1.936896253853730330e-06,3.650000000000000033e-03,4.103383138220115245e-01,3.661256461463454424e-06,1.825000000000000016e-03,4.103383138220115245e-01,6.201086677729486445e-06,9.125000000000000082e-04,4.103383138220115245e-01,7.741503786829792742e-06,4.562500000000000041e-04,4.103383138220115245e-01,5.258145293411322140e-06,2.281250000000000020e-04,4.103383138220115245e-01,9.854031578045669900e-07,1.140625000000000010e-04,4.103383138220115245e-01,-1.976557008363799127e-06,5.703125000000000051e-05,4.103383138220115245e-01,-3.555295476532400626e-06,2.851562500000000025e-05,4.103383138220115245e-01,-4.346435530604129666e-06,1.425781250000000013e-05,4.103383138220115245e-01,-4.739324496092240631e-06,7.128906250000000064e-06,4.103383138220115245e-01,-4.934705488236870175e-06,3.564453125000000032e-06,4.103383138220115245e-01,-5.032081321384561395e-06,1.782226562500000016e-06,4.103383138220115245e-01,-5.080684512984830861e-06,8.911132812500000080e-07,4.103383138220115245e-01,-5.104964173130659693e-06,4.455566406250000040e-07,4.103383138220115245e-01,-5.117098425192001404e-06,2.227783203125000020e-07,4.103383138220115245e-01,-5.123164144970747068e-06
1.470000000000000126e-02,3.091791690664444925e-01,1.006055672915326164e-06,7.350000000000000630e-03,3.091791690664444925e-01,1.977678380153062729e-06,3.675000000000000315e-03,3.091791690664444925e-01,3.765009778889497731e-06,1.837500000000000158e-03,3.091791690664444925e-01,6.474935801945811598e-06,9.187500000000000788e-04,3.091791690664444925e-01,8.376188529149517146e-06,4.593750000000000394e-04,3.091791690664444925e-01,6.296876310760977414e-06,2.296875000000000197e-04,3.091791690664444925e-01,2.218593143130350359e-06,1.148437500000000098e-04,3.091791690664444925e-01,-6.989991601552764083e-07,5.742187500000000492e-05,3.091791690664444925e-01,-2.276563544082276376e-06,2.871093750000000246e-05,3.091791690664444925e-01,-3.072886450890269343e-06,1.435546875000000123e-05,3.091791690664444925e-01,-3.469823071574662886e-06,7.177734375000000615e-06,3.091791690664444925e-01,-3.667590102513513864e-06,3.588867187500000308e-06,3.091791690664444925e-01,-3.766249051421990746e-06,1.794433593750000154e-06,3.091791690664444925e-01,-3.815516253905269555e-06,8.972167968750000769e-07,3.091791690664444925e-01,-3.840133522984871605e-06,4.486083984375000385e-07,3.091791690664444925e-01,-3.852437979112034903e-06,2.243041992187500192e-07,3.091791690664444925e-01,-3.858589150660770003e-06
1.480000000000000066e-02,2.067998353811014156e-01,1.019443635276405624e-06,7.400000000000000328e-03,2.067998353811014156e-01,2.010655513401238192e-06,3.700000000000000164e-03,2.067998353811014156e-01,3.853904322787612601e-06,1.850000000000000082e-03,2.067998353811014156e-01,6.723231312668637154e-06,9.250000000000000409e-04,2.067998353811014156e-01,8.977816282061205143e-06,4.625000000000000205e-04,2.067998353811014156e-01,7.310756434081175926e-06,2.312500000000000102e-04,2.067998353811014156e-01,3.443027354898957997e-06,1.156250000000000051e-04,2.067998353811014156e-01,5.813173183960031284e-07,5.781250000000000256e-05,2.067998353811014156e-01,-9.888470553866466925e-07,2.890625000000000128e-05,2.067998353811014156e-01,-1.787210092223061458e-06,1.445312500000000064e-05,2.067998353811014156e-01,-2.186627840604989616e-06,7.226562500000000320e-06,2.067998353811014156e-01,-2.386000414218108996e-06,3.613281250000000160e-06,2.067998353811014156e-01,-2.485553117089015166e-06,1.806640625000000080e-06,2.067998353811014156e-01,-2.535289895315145784e-06,9.033203125000000400e-07,2.067998353811014156e-01,-2.560147620214024269e-06,4.516601562500000200e-07,2.067998353811014156e-01,-2.572573720340047420e-06,2.258300781250000100e-07,2.067998353811014156e-01,-2.578786067794871122e-06
